product_name_lenght|product_description_lenght|product_photos_qty|review_score
38.0|735.0|5.0|4
38.0|735.0|5.0|4
38.0|735.0|5.0|4
38.0|735.0|5.0|3
38.0|735.0|5.0|3
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|5
42.0|599.0|9.0|5
38.0|735.0|5.0|4
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|3
38.0|735.0|5.0|2
54.0|578.0|1.0|2
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|5
41.0|400.0|1.0|5
38.0|735.0|5.0|3
38.0|735.0|5.0|5
38.0|735.0|5.0|3
58.0|216.0|3.0|3
38.0|735.0|5.0|5
38.0|735.0|5.0|4
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|5
38.0|735.0|5.0|2
59.0|540.0|4.0|3
59.0|540.0|4.0|5
60.0|777.0|6.0|5
59.0|540.0|4.0|1
59.0|776.0|6.0|1
59.0|540.0|4.0|2
59.0|540.0|4.0|5
59.0|540.0|4.0|5
59.0|540.0|4.0|2
59.0|776.0|6.0|2
59.0|734.0|4.0|2
59.0|540.0|4.0|5
59.0|540.0|4.0|5
59.0|540.0|4.0|1
59.0|540.0|4.0|5
59.0|540.0|4.0|5
59.0|540.0|4.0|5
59.0|540.0|4.0|5
59.0|540.0|4.0|3
59.0|540.0|4.0|5
59.0|540.0|4.0|4
59.0|540.0|4.0|1
59.0|540.0|4.0|4
59.0|540.0|4.0|1
59.0|540.0|4.0|5
59.0|540.0|4.0|4
59.0|540.0|4.0|5
59.0|540.0|4.0|3
59.0|540.0|4.0|5
59.0|540.0|4.0|3
59.0|540.0|4.0|4
59.0|540.0|4.0|5
46.0|1159.0|1.0|4
46.0|1159.0|1.0|5
46.0|1159.0|1.0|3
46.0|1159.0|1.0|5
46.0|1159.0|1.0|5
46.0|1159.0|1.0|1
46.0|1198.0|1.0|1
54.0|151.0|3.0|4
54.0|151.0|3.0|5
54.0|151.0|3.0|4
54.0|151.0|3.0|5
54.0|151.0|3.0|4
54.0|151.0|3.0|1
54.0|151.0|3.0|5
54.0|151.0|3.0|5
54.0|151.0|3.0|1
54.0|151.0|3.0|1
54.0|151.0|3.0|3
54.0|151.0|3.0|1
54.0|151.0|3.0|4
54.0|151.0|3.0|4
54.0|151.0|3.0|5
54.0|151.0|3.0|2
54.0|151.0|3.0|5
54.0|151.0|3.0|5
54.0|151.0|3.0|5
54.0|151.0|3.0|2
55.0|151.0|6.0|2
54.0|151.0|3.0|1
54.0|151.0|3.0|4
53.0|537.0|2.0|5
53.0|537.0|2.0|5
53.0|537.0|2.0|5
53.0|537.0|2.0|3
53.0|537.0|2.0|5
53.0|537.0|2.0|5
53.0|537.0|2.0|5
53.0|537.0|2.0|3
53.0|537.0|2.0|5
53.0|537.0|2.0|4
53.0|537.0|2.0|5
53.0|537.0|2.0|5
53.0|537.0|2.0|4
53.0|537.0|2.0|5
53.0|537.0|2.0|5
53.0|537.0|2.0|5
53.0|537.0|2.0|5
53.0|537.0|2.0|3
35.0|1132.0|8.0|5
35.0|1132.0|8.0|5
35.0|1132.0|8.0|5
35.0|1132.0|8.0|5
41.0|500.0|1.0|4
41.0|500.0|1.0|5
41.0|500.0|1.0|1
41.0|500.0|1.0|2
41.0|500.0|1.0|1
41.0|500.0|1.0|5
41.0|500.0|1.0|5
41.0|500.0|1.0|5
49.0|300.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|4
59.0|982.0|1.0|1
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|3
59.0|982.0|1.0|4
59.0|982.0|1.0|3
59.0|982.0|1.0|4
59.0|982.0|1.0|4
59.0|982.0|1.0|4
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|3
59.0|982.0|1.0|4
59.0|982.0|1.0|3
59.0|982.0|1.0|1
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|1
59.0|982.0|1.0|2
59.0|982.0|1.0|5
59.0|982.0|1.0|3
59.0|982.0|1.0|3
59.0|982.0|1.0|1
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|4
59.0|982.0|1.0|3
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|1
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|5
59.0|982.0|1.0|1
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|1
59.0|982.0|1.0|4
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|4
59.0|982.0|1.0|2
59.0|982.0|1.0|3
59.0|982.0|1.0|3
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|2
59.0|982.0|1.0|4
59.0|982.0|1.0|1
59.0|982.0|1.0|1
59.0|982.0|1.0|4
59.0|982.0|1.0|4
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|1
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|4
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|3
59.0|982.0|1.0|4
59.0|982.0|1.0|4
59.0|982.0|1.0|5
59.0|982.0|1.0|1
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|4
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|5
59.0|982.0|1.0|5
59.0|982.0|1.0|4
59.0|982.0|1.0|1
59.0|982.0|1.0|5
59.0|982.0|1.0|1
59.0|982.0|1.0|3
59.0|982.0|1.0|4
38.0|479.0|3.0|5
38.0|479.0|3.0|1
38.0|479.0|3.0|5
38.0|479.0|3.0|5
39.0|383.0|1.0|4
39.0|383.0|1.0|4
39.0|383.0|1.0|5
39.0|383.0|1.0|4
39.0|383.0|1.0|1
39.0|383.0|1.0|1
39.0|383.0|1.0|4
39.0|383.0|1.0|5
39.0|383.0|1.0|4
39.0|383.0|1.0|4
39.0|383.0|1.0|5
39.0|383.0|1.0|5
39.0|383.0|1.0|4
39.0|383.0|1.0|5
60.0|1953.0|1.0|2
60.0|1953.0|1.0|5
60.0|1953.0|1.0|5
60.0|1953.0|1.0|5
60.0|1953.0|1.0|5
36.0|702.0|2.0|5
60.0|1953.0|1.0|4
60.0|1953.0|1.0|4
60.0|1953.0|1.0|5
56.0|2010.0|2.0|5
60.0|1953.0|1.0|4
60.0|1953.0|1.0|5
60.0|1953.0|1.0|5
60.0|1953.0|1.0|3
60.0|1953.0|1.0|5
44.0|903.0|6.0|5
60.0|1953.0|1.0|5
60.0|1953.0|1.0|5
60.0|1953.0|1.0|1
60.0|1953.0|1.0|5
48.0|136.0|1.0|5
52.0|1153.0|1.0|1
52.0|1153.0|1.0|5
30.0|487.0|1.0|5
52.0|1153.0|1.0|5
52.0|1153.0|1.0|5
52.0|1153.0|1.0|5
52.0|1153.0|1.0|4
52.0|1153.0|1.0|5
52.0|1153.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|3
56.0|351.0|1.0|2
56.0|351.0|1.0|4
56.0|351.0|1.0|4
56.0|351.0|1.0|4
56.0|351.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|3
56.0|351.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|4
56.0|351.0|1.0|5
56.0|351.0|1.0|3
56.0|351.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|1
56.0|351.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|2
56.0|351.0|1.0|4
56.0|351.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|5
56.0|351.0|1.0|4
46.0|2285.0|1.0|5
46.0|2285.0|1.0|2
43.0|391.0|1.0|2
46.0|2285.0|1.0|1
46.0|2285.0|1.0|5
46.0|2285.0|1.0|5
46.0|2285.0|1.0|5
46.0|2285.0|1.0|5
46.0|2285.0|1.0|5
46.0|2285.0|1.0|5
46.0|2285.0|1.0|4
46.0|2285.0|1.0|4
46.0|2285.0|1.0|5
46.0|2285.0|1.0|5
46.0|2285.0|1.0|4
46.0|2285.0|1.0|5
46.0|2285.0|1.0|3
46.0|2285.0|1.0|5
46.0|2285.0|1.0|5
46.0|2285.0|1.0|5
46.0|2285.0|1.0|1
46.0|2285.0|1.0|5
46.0|2285.0|1.0|5
46.0|2285.0|1.0|4
46.0|2285.0|1.0|4
46.0|2285.0|1.0|1
46.0|2285.0|1.0|5
46.0|2285.0|1.0|4
46.0|2285.0|1.0|5
46.0|2285.0|1.0|4
46.0|2285.0|1.0|4
46.0|2285.0|1.0|4
46.0|2285.0|1.0|5
46.0|2285.0|1.0|2
46.0|246.0|1.0|1
46.0|246.0|1.0|4
46.0|246.0|1.0|1
46.0|246.0|1.0|1
30.0|169.0|1.0|1
46.0|246.0|1.0|5
46.0|246.0|1.0|1
46.0|246.0|1.0|1
46.0|246.0|1.0|4
60.0|352.0|2.0|4
46.0|246.0|1.0|5
44.0|152.0|1.0|5
60.0|2136.0|1.0|1
60.0|2136.0|1.0|3
60.0|2136.0|1.0|4
60.0|2136.0|1.0|3
60.0|367.0|1.0|3
58.0|509.0|1.0|3
60.0|2136.0|1.0|5
60.0|2136.0|1.0|4
60.0|2136.0|1.0|2
60.0|261.0|1.0|2
60.0|2136.0|1.0|5
60.0|2136.0|1.0|5
60.0|2136.0|1.0|4
60.0|2136.0|1.0|1
60.0|240.0|1.0|1
54.0|1012.0|1.0|5
54.0|1012.0|1.0|3
54.0|1012.0|1.0|5
54.0|1012.0|1.0|4
54.0|1012.0|1.0|4
54.0|1012.0|1.0|4
54.0|1012.0|1.0|4
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|4
54.0|1012.0|1.0|2
54.0|1012.0|1.0|5
54.0|1012.0|1.0|2
54.0|1012.0|1.0|3
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|4
54.0|1012.0|1.0|5
54.0|1012.0|1.0|2
54.0|1012.0|1.0|4
54.0|1012.0|1.0|3
54.0|1012.0|1.0|4
54.0|1012.0|1.0|5
54.0|1012.0|1.0|4
54.0|1012.0|1.0|4
54.0|1012.0|1.0|4
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|3
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|4
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|1
54.0|1012.0|1.0|1
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|4
54.0|1012.0|1.0|5
54.0|1012.0|1.0|4
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|3
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|1
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|4
54.0|1012.0|1.0|2
54.0|1012.0|1.0|3
57.0|324.0|1.0|3
54.0|1012.0|1.0|4
54.0|1012.0|1.0|2
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|1
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|4
54.0|1012.0|1.0|5
54.0|1012.0|1.0|4
54.0|1012.0|1.0|4
54.0|1012.0|1.0|3
54.0|1012.0|1.0|3
54.0|1012.0|1.0|4
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|4
54.0|1012.0|1.0|4
54.0|1012.0|1.0|4
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|2
54.0|1012.0|1.0|3
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|4
54.0|1012.0|1.0|5
54.0|1012.0|1.0|3
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|3
54.0|1012.0|1.0|5
54.0|1012.0|1.0|1
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|1
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|3
54.0|1012.0|1.0|4
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
54.0|1012.0|1.0|5
53.0|265.0|2.0|4
53.0|265.0|2.0|1
53.0|265.0|2.0|4
53.0|265.0|2.0|3
53.0|265.0|2.0|5
53.0|265.0|2.0|4
53.0|265.0|2.0|5
53.0|265.0|2.0|4
53.0|265.0|2.0|5
53.0|265.0|2.0|4
53.0|265.0|2.0|5
53.0|265.0|2.0|5
53.0|265.0|2.0|1
58.0|1178.0|2.0|5
58.0|1178.0|2.0|4
58.0|1178.0|2.0|5
58.0|1178.0|2.0|5
58.0|1178.0|2.0|3
58.0|1178.0|2.0|3
58.0|1178.0|2.0|4
58.0|1178.0|2.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|2
32.0|321.0|1.0|5
32.0|321.0|1.0|1
32.0|321.0|1.0|5
32.0|321.0|1.0|4
32.0|321.0|1.0|4
32.0|321.0|1.0|1
40.0|322.0|1.0|1
32.0|321.0|1.0|4
32.0|321.0|1.0|5
32.0|321.0|1.0|4
32.0|321.0|1.0|4
32.0|321.0|1.0|4
32.0|321.0|1.0|5
40.0|207.0|4.0|5
40.0|322.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|4
32.0|321.0|1.0|5
32.0|321.0|1.0|4
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|2
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|1
32.0|321.0|1.0|5
32.0|321.0|1.0|2
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
40.0|322.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|1
32.0|321.0|1.0|4
40.0|322.0|1.0|4
32.0|321.0|1.0|1
32.0|321.0|1.0|5
32.0|321.0|1.0|4
32.0|321.0|1.0|5
32.0|321.0|1.0|4
32.0|321.0|1.0|3
32.0|321.0|1.0|1
40.0|322.0|1.0|1
32.0|321.0|1.0|3
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|4
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|5
40.0|322.0|1.0|5
32.0|321.0|1.0|4
32.0|321.0|1.0|5
32.0|321.0|1.0|1
32.0|321.0|1.0|5
32.0|321.0|1.0|5
32.0|321.0|1.0|4
32.0|321.0|1.0|3
32.0|321.0|1.0|5
55.0|312.0|1.0|2
55.0|312.0|1.0|3
55.0|312.0|1.0|3
55.0|312.0|1.0|3
55.0|312.0|1.0|1
55.0|312.0|1.0|2
55.0|312.0|1.0|5
55.0|312.0|1.0|4
55.0|312.0|1.0|1
55.0|312.0|1.0|5
55.0|312.0|1.0|3
55.0|312.0|1.0|1
55.0|312.0|1.0|1
55.0|312.0|1.0|5
55.0|312.0|1.0|1
56.0|255.0|1.0|1
55.0|312.0|1.0|4
55.0|312.0|1.0|4
55.0|312.0|1.0|1
55.0|329.0|1.0|1
55.0|312.0|1.0|1
55.0|312.0|1.0|5
55.0|312.0|1.0|5
55.0|312.0|1.0|4
55.0|312.0|1.0|5
55.0|312.0|1.0|3
55.0|312.0|1.0|4
55.0|312.0|1.0|1
55.0|312.0|1.0|4
55.0|312.0|1.0|5
55.0|312.0|1.0|5
55.0|312.0|1.0|5
55.0|312.0|1.0|1
55.0|312.0|1.0|4
55.0|312.0|1.0|3
55.0|312.0|1.0|4
55.0|312.0|1.0|4
55.0|312.0|1.0|2
55.0|312.0|1.0|3
55.0|312.0|1.0|2
55.0|329.0|1.0|2
57.0|555.0|2.0|2
48.0|437.0|2.0|2
55.0|312.0|1.0|1
55.0|312.0|1.0|1
55.0|312.0|1.0|5
55.0|312.0|1.0|1
55.0|312.0|1.0|1
55.0|312.0|1.0|5
55.0|312.0|1.0|3
55.0|329.0|1.0|3
55.0|312.0|1.0|5
55.0|312.0|1.0|3
55.0|312.0|1.0|5
55.0|312.0|1.0|1
55.0|312.0|1.0|5
55.0|312.0|1.0|3
55.0|312.0|1.0|4
55.0|312.0|1.0|4
55.0|312.0|1.0|3
24.0|458.0|4.0|3
55.0|312.0|1.0|5
55.0|312.0|1.0|1
55.0|312.0|1.0|4
53.0|290.0|3.0|4
55.0|312.0|1.0|2
55.0|312.0|1.0|5
55.0|312.0|1.0|3
55.0|312.0|1.0|3
55.0|312.0|1.0|4
55.0|312.0|1.0|4
55.0|312.0|1.0|5
55.0|312.0|1.0|5
55.0|312.0|1.0|5
55.0|312.0|1.0|4
55.0|312.0|1.0|1
55.0|312.0|1.0|4
55.0|312.0|1.0|5
55.0|312.0|1.0|2
55.0|312.0|1.0|5
55.0|312.0|1.0|5
55.0|312.0|1.0|3
55.0|312.0|1.0|5
55.0|312.0|1.0|1
55.0|312.0|1.0|3
55.0|312.0|1.0|2
55.0|312.0|1.0|5
55.0|312.0|1.0|5
55.0|312.0|1.0|1
55.0|312.0|1.0|4
55.0|312.0|1.0|4
55.0|312.0|1.0|3
55.0|312.0|1.0|3
55.0|312.0|1.0|5
55.0|312.0|1.0|4
55.0|312.0|1.0|1
55.0|312.0|1.0|2
55.0|312.0|1.0|3
55.0|312.0|1.0|1
55.0|312.0|1.0|4
55.0|312.0|1.0|4
55.0|312.0|1.0|3
55.0|312.0|1.0|5
55.0|312.0|1.0|5
55.0|312.0|1.0|5
55.0|312.0|1.0|1
57.0|61.0|1.0|1
55.0|312.0|1.0|1
55.0|312.0|1.0|3
55.0|312.0|1.0|5
55.0|312.0|1.0|3
55.0|312.0|1.0|4
47.0|1474.0|3.0|1
47.0|1474.0|3.0|5
47.0|1474.0|3.0|4
47.0|1474.0|3.0|5
47.0|1474.0|3.0|4
47.0|1474.0|3.0|4
47.0|1474.0|3.0|3
47.0|1474.0|3.0|5
47.0|1474.0|3.0|5
47.0|1474.0|3.0|5
47.0|1474.0|3.0|4
47.0|1474.0|3.0|5
47.0|1474.0|3.0|5
47.0|1474.0|3.0|2
47.0|1474.0|3.0|3
47.0|1474.0|3.0|4
47.0|1474.0|3.0|3
47.0|1474.0|3.0|1
47.0|1474.0|3.0|1
47.0|1474.0|3.0|1
47.0|1474.0|3.0|4
47.0|1474.0|3.0|5
47.0|1474.0|3.0|5
47.0|1474.0|3.0|4
47.0|1474.0|3.0|4
47.0|1474.0|3.0|4
47.0|1474.0|3.0|3
47.0|1474.0|3.0|5
47.0|1474.0|3.0|3
47.0|1474.0|3.0|5
47.0|1474.0|3.0|4
47.0|1474.0|3.0|3
47.0|1474.0|3.0|2
47.0|1474.0|3.0|3
47.0|1474.0|3.0|5
47.0|1474.0|3.0|5
47.0|1474.0|3.0|4
59.0|732.0|4.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|3
58.0|689.0|1.0|5
58.0|689.0|1.0|3
58.0|689.0|1.0|4
58.0|689.0|1.0|5
58.0|689.0|1.0|4
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|2
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|4
58.0|689.0|1.0|4
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|2
58.0|689.0|1.0|1
58.0|689.0|1.0|4
58.0|689.0|1.0|4
58.0|689.0|1.0|5
58.0|689.0|1.0|1
58.0|689.0|1.0|5
58.0|689.0|1.0|3
58.0|689.0|1.0|5
58.0|689.0|1.0|1
59.0|205.0|1.0|1
58.0|689.0|1.0|4
58.0|689.0|1.0|5
58.0|689.0|1.0|4
58.0|689.0|1.0|3
55.0|130.0|1.0|3
58.0|689.0|1.0|2
53.0|940.0|1.0|2
58.0|689.0|1.0|4
63.0|418.0|1.0|4
58.0|689.0|1.0|1
58.0|689.0|1.0|4
58.0|689.0|1.0|4
58.0|689.0|1.0|5
58.0|689.0|1.0|4
58.0|689.0|1.0|4
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|4
58.0|689.0|1.0|5
58.0|689.0|1.0|5
56.0|1583.0|4.0|5
58.0|689.0|1.0|4
58.0|689.0|1.0|5
58.0|689.0|1.0|3
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|3
58.0|689.0|1.0|4
58.0|689.0|1.0|4
58.0|689.0|1.0|1
45.0|798.0|1.0|1
58.0|689.0|1.0|5
58.0|689.0|1.0|4
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|1
58.0|689.0|1.0|5
58.0|689.0|1.0|4
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|3
58.0|689.0|1.0|4
58.0|689.0|1.0|5
58.0|689.0|1.0|5
63.0|476.0|2.0|5
58.0|689.0|1.0|4
58.0|689.0|1.0|4
58.0|689.0|1.0|3
58.0|689.0|1.0|3
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|5
58.0|689.0|1.0|3
60.0|460.0|2.0|3
58.0|689.0|1.0|5
58.0|689.0|1.0|3
58.0|689.0|1.0|1
58.0|689.0|1.0|5
58.0|689.0|1.0|5
40.0|354.0|1.0|5
40.0|354.0|1.0|5
40.0|354.0|1.0|4
26.0|394.0|1.0|1
26.0|394.0|1.0|5
26.0|394.0|1.0|5
26.0|394.0|1.0|5
26.0|394.0|1.0|1
26.0|394.0|1.0|5
26.0|394.0|1.0|5
26.0|394.0|1.0|4
26.0|394.0|1.0|5
26.0|394.0|1.0|5
26.0|394.0|1.0|5
26.0|394.0|1.0|5
26.0|394.0|1.0|5
26.0|394.0|1.0|4
26.0|394.0|1.0|5
26.0|394.0|1.0|3
26.0|394.0|1.0|5
26.0|394.0|1.0|5
26.0|394.0|1.0|5
26.0|394.0|1.0|3
26.0|394.0|1.0|5
26.0|394.0|1.0|5
26.0|394.0|1.0|1
26.0|394.0|1.0|3
26.0|394.0|1.0|5
26.0|394.0|1.0|5
26.0|394.0|1.0|5
60.0|2644.0|6.0|5
26.0|394.0|1.0|5
26.0|394.0|1.0|5
50.0|422.0|7.0|4
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|4
50.0|422.0|7.0|4
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|3
50.0|422.0|7.0|4
50.0|422.0|7.0|3
50.0|422.0|7.0|4
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|4
50.0|422.0|7.0|5
50.0|422.0|7.0|4
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|4
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|4
50.0|422.0|7.0|2
50.0|422.0|7.0|1
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|5
50.0|422.0|7.0|4
50.0|422.0|7.0|5
50.0|422.0|7.0|4
50.0|422.0|7.0|5
50.0|422.0|7.0|5
48.0|519.0|3.0|5
48.0|519.0|3.0|4
48.0|519.0|3.0|1
48.0|519.0|3.0|3
48.0|519.0|3.0|5
48.0|519.0|3.0|5
45.0|520.0|3.0|5
48.0|519.0|3.0|5
48.0|519.0|3.0|5
48.0|519.0|3.0|4
48.0|519.0|3.0|5
48.0|519.0|3.0|3
48.0|519.0|3.0|5
48.0|519.0|3.0|5
48.0|519.0|3.0|5
48.0|519.0|3.0|4
48.0|519.0|3.0|2
48.0|519.0|3.0|5
48.0|519.0|3.0|5
38.0|2887.0|1.0|4
38.0|2887.0|1.0|5
38.0|2887.0|1.0|4
38.0|2887.0|1.0|1
38.0|2887.0|1.0|5
38.0|2887.0|1.0|5
38.0|2887.0|1.0|3
38.0|2887.0|1.0|4
38.0|2887.0|1.0|4
38.0|2887.0|1.0|1
38.0|2887.0|1.0|5
38.0|2887.0|1.0|5
38.0|2887.0|1.0|4
38.0|2887.0|1.0|5
38.0|2887.0|1.0|5
38.0|2887.0|1.0|5
38.0|2887.0|1.0|4
38.0|2887.0|1.0|5
38.0|2887.0|1.0|5
54.0|1552.0|1.0|5
54.0|1552.0|1.0|5
28.0|1313.0|1.0|5
28.0|1313.0|1.0|5
28.0|1313.0|1.0|5
38.0|471.0|2.0|5
38.0|471.0|2.0|4
49.0|409.0|3.0|4
49.0|409.0|3.0|5
59.0|1459.0|9.0|5
59.0|1459.0|9.0|5
59.0|1459.0|9.0|5
59.0|1459.0|9.0|5
59.0|1459.0|9.0|4
59.0|1459.0|9.0|5
59.0|1459.0|9.0|4
59.0|1459.0|9.0|5
59.0|1459.0|9.0|1
59.0|1459.0|9.0|3
